id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	total_deposited_usd	total_profit_usd	apr_30d	apr	duration_h	in_range_h	in_range_percent	impermanent_loss	price_lower	price_upper	price_range	price_mid	wallet	auto_rebalance	cutoff_tick_low	cutoff_tick_high	buffer_ticks_below	buffer_ticks_above	tick_spaces_below	tick_spaces_above	dust_bp	pool_id	pool_symbol
98511	51600	52000	400	4423402837009538714	2161527799885178640559	1316.07	24.05	54.83	667.10	18	18	100	0.26	174.1195	181.2251	7.1056	177.6723	0x4E4E6D748F36f8a5B87938e1a8AFB3495a22527a	1	-887272	887272	0	0	2	1	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
542199	268550	268650	100	2233838	2587536537943638656	6779.15	24.00	3.54	43.08	57	56.01	100	0.00	459616066327.7287	464235052486.7791	4618986159.0504	461925559407.2539	0xdeFA3B68a62C10510595A42a45B7dD6cE670a3C5	1	-887272	887272	0	0	1	0	100	0x6b19c48449ce9de4254a883749257be5da660bfb	WBTC/WETH
673286	-81650	-80250	1400	1111518283735232506830	363896824776253895	1245.23	23.89	4.80	58.36	277	232	84	0.08	0.0003	0.0003	0.0000	0.0003	0x42972FCCAb6c5a182C69295AceE6590807044eC0	1	-887272	887272	0	0	14	13	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
592928	203100	203600	500	3553842047	2479370391158060578	8016.71	23.89	8.94	108.79	5	5	100	0.09	660815058.1659	694694034.0783	33878975.9125	677754546.1221	0xd1f7317CdEFe7F702033CA46dBAE418e95e2154b	1	-887272	887272	25	25	2	2	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
67061	49900	50500	600	35861040992589837734	7302222464270368841357	5149.92	23.88	13.91	169.24	5	5	100	0.04	146.8998	155.9831	9.0833	151.4414	0x4E48c049FFa6e9606d06d4034F9f561Ab3225d22	1	-887272	887272	0	0	3	2	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
61076	46200	46800	600	82568120831578086432	9652008782170119955057	7990.50	23.80	8.94	108.72	1	1	100	0.00	101.4706	107.7449	6.2743	104.6077	0x44e19e5Bfb18b4c0110146a733746DF3C5c669d7	1	-887272	887272	0	0	3	2	300	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
161883	49900	50500	600	11459361062412763237	1814075044074807954697	1365.21	23.79	13.07	159.02	95	95	100	0.27	146.8998	155.9831	9.0833	151.4414	0xc62d85a7A76BDa05B2F1f751b8B2e0476023ee36	1	-887272	887272	0	0	3	2	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
85483	53600	54400	800	25182784488621118240	6365253278980358038133	4284.64	23.78	16.65	202.60	5	5	100	0.04	212.6679	230.3795	17.7116	221.5237	0xb05558258d079E389aF967E66A26C186D2994662	1	-887272	887272	0	0	4	3	1000	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
551279	-82400	-81400	1000	3888149141515463534229	1012867997638681348	3887.77	23.67	06.09	74.07	51	51	100	0.02	0.0003	0.0003	0.0000	0.0003	0x576142eAd1fDbbf3be8b2b037B9834234181bBF8	1	-887272	887272	0	0	9	10	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
268758	-83800	-83400	400	10096904555216584607892	2527547353366260723	9911.04	23.64	7.16	87.07	6	6	100	0.02	0.0002	0.0002	0.0000	0.0002	0x06e08BF99939D5f7B1Bb740994C44714aAe1eD2A	0	0	0	0	0	4	3	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
231376	-83550	-83500	50	2307643903342706361506	4325394840679206869	9011.07	23.63	7.87	95.71	1	1	100	0.00	0.0002	0.0002	0.0000	0.0002	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
231474	-85050	-82050	3000	952339893513936396645	229461285684761125	918.72	23.60	02.03	24.68	907	540	60	0.75	0.0002	0.0003	0.0001	0.0002	0xf15d1e19bf313A648952Fc5558c39d20B00aD76e	0	0	0	0	0	30	29	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
202940	49300	49500	200	99099367470650414262	23257324991110260125069	15893.65	23.60	4.45	54.19	1	1	100	0.24	138.3454	141.1400	2.7946	139.7427	0xB061422B98400f002D3091a776E3e35822d6cf66	1	-887272	887272	0	0	1	0	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
113561	51300	51900	600	34310080593862636688	5050800433915106420212	3881.97	23.54	18.19	221.36	2	2	100	0.01	168.9738	179.4220	10.4482	174.1979	0xEB9f0e1c46CF254cAB9bE3AE1649900123B06Ed1	1	-887272	887272	0	0	2	3	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
193535	49900	50100	200	10876537907685813047	2810197779747410461709	1883.50	23.45	37.36	454.50	17	17	100	0.30	146.8998	149.8672	2.9674	148.3835	0x1C5A75b1A3dD2779aCD47eF66Cd5f6766347dE3B	1	-887272	887272	0	0	1	0	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
143078	49700	50700	1000	59118617907124256972	8560127006897621105763	6611.81	23.40	10.62	129.16	5	5	100	0.05	143.9911	159.1340	15.1429	151.5625	0xb05558258d079E389aF967E66A26C186D2994662	1	-887272	887272	0	0	4	5	1000	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
396687	-81350	-81100	250	3570754315321924760526	1539634350363836606	4667.41	23.39	15.04	182.94	11	11	100	0.00	0.0003	0.0003	0.0000	0.0003	0xe1B241a6949284E269Ed601F5f854E7Cbe54B1B5	1	-887272	887272	0	0	2	2	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
108004	50700	50800	100	22559332415112117885	7260702646345035078829	4679.90	23.32	14.95	181.86	1	1	100	0.02	159.1340	160.7332	1.5992	159.9336	0x44FdbDF7bdDE9E83c74B076B775f1fA40E6CA797	0	0	0	0	0	0	0	0	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
343971	-82400	-82200	200	28572461229230286770480	8571186292793653074	30600.11	23.30	2.28	27.80	2	2	100	0.00	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
191911	5	6	1	13833991217	20459727431	34293.72	23.27	0.41	4.95	100	27	27	0.00	1.2005	1.2006	0.0001	1.2006	0x7f0A7c291C8dF42Dc94DB3E3Cb8a8364FF378E37	1	-887272	887272	0	0	0	0	100	0x9053fe060f412ad5677f934f89e07524343ee8e7	USDC.e/USDT
351145	-83050	-82600	450	5889300677552551720316	1704969680374699327	6196.16	23.25	11.26	136.97	15	15	100	0.00	0.0002	0.0003	0.0000	0.0003	0xe1B241a6949284E269Ed601F5f854E7Cbe54B1B5	1	-887272	887272	0	0	4	4	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
353313	-83100	-82900	200	15382465693879194641936	11409756100116521039	28705.65	23.24	2.43	29.55	1	1	100	0.00	0.0002	0.0003	0.0000	0.0002	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
626750	202100	202600	500	3378951278	1966646809423226670	6918.92	23.20	10.06	122.37	7	7	100	0.01	597933180.4892	628588298.8446	30655118.3553	613260739.6669	0xd1f7317CdEFe7F702033CA46dBAE418e95e2154b	1	-887272	887272	25	25	2	2	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
440603	-82550	-82050	500	4434534538823823584738	1191178376274784197	4498.86	23.18	15.45	188.03	18	18	100	0.00	0.0003	0.0003	0.0000	0.0003	0xefb151EA17e903Fe5470CF07bcdd2E635028926D	1	-887272	887272	-75	-75	5	4	400	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
252501	-83900	-83850	50	824678143044949834048	3978947903450421216	7600.01	23.17	9.14	111.26	1	1	100	0.00	0.0002	0.0002	0.0000	0.0002	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
410961	-81050	-80800	250	4857890269683809710281	1037016472766867192	4446.17	23.16	15.62	190.09	10	10	100	0.00	0.0003	0.0003	0.0000	0.0003	0xe1B241a6949284E269Ed601F5f854E7Cbe54B1B5	1	-887272	887272	0	0	2	2	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
441463	200900	201300	400	838264038	625029976916845886	1963.32	23.13	17.67	214.99	36	36	100	0.02	530322339.2796	551964100.6614	21641761.3818	541143219.9705	0xc5A561bf0D9459383eD77809C9E97d570b64A7C9	0	0	0	0	0	2	1	0	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
285542	200100	201100	1000	775112025	959179221003329113	2501.63	23.06	5.53	67.28	120	120	100	0.01	489551178.3132	541035020.1799	51483841.8667	515293099.2466	0xa302D56CB8daaAA89FCFcCF53FC8e349F70Ff563	0	0	0	0	0	0	0	0	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
173215	-80250	-80150	100	20128812431691485879307	5198244514658667062	20045.24	23.04	3.45	41.95	1	1	100	0.00	0.0003	0.0003	0.0000	0.0003	0xb1E4A2686A58fed058E0A4741A31aae56C20CD87	0	0	0	0	0	1	0	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
401564	-81400	-80700	700	10014134304476798277634	1302921380308712402	7662.76	23.04	09.02	109.74	20	20	100	0.01	0.0003	0.0003	0.0000	0.0003	0xcd6c5e4b94822DD1Dc95Ba3cDEd82146B589FD99	1	-887272	887272	0	0	7	6	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
76841	50800	51900	1100	89241300013547100913	14949826473524455123007	11075.88	23.02	6.24	75.87	3	3	100	0.22	160.7332	179.4220	18.6888	170.0776	0x4E48c049FFa6e9606d06d4034F9f561Ab3225d22	1	-887272	887272	0	0	5	5	50	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
48716	43500	43600	100	17237350376122796520	1527567424006570814537	1404.92	23.01	49.14	597.93	3	3	100	0.00	77.4616	78.2401	0.7785	77.8508	0x0b74537dBb0f4d4EE8cCa5DD7dC70EBEe5a6b2FA	1	-887272	887272	0	0	0	0	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
317183	-82850	-82350	500	12935744789758094718757	3239428595237034621	12699.85	23.01	5.44	66.13	6	6	100	0.03	0.0003	0.0003	0.0000	0.0003	0x2eF34aA8eA2dB2d754926C33296cF9A4388Ec83d	1	-887272	887272	0	0	4	5	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
204693	2	3	1	7189193771	27094957551	34284.15	22.94	0.40	4.88	106	33	31	0.00	1.2002	1.2003	0.0001	1.2003	0x7f0A7c291C8dF42Dc94DB3E3Cb8a8364FF378E37	1	-887272	887272	0	0	0	0	100	0x9053fe060f412ad5677f934f89e07524343ee8e7	USDC.e/USDT
251318	-83850	-83800	50	14104142817804925891114	852965149604159167	9024.64	22.90	7.61	92.64	1	1	100	0.05	0.0002	0.0002	0.0000	0.0002	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
562081	268550	268650	100	3560406	1977178807665429935	6940.42	22.90	3.30	40.15	63	31	50	0.09	459616066327.7287	464235052486.7791	4618986159.0504	461925559407.2539	0xdeFA3B68a62C10510595A42a45B7dD6cE670a3C5	1	-887272	887272	0	0	1	0	100	0x6b19c48449ce9de4254a883749257be5da660bfb	WBTC/WETH
68569	50100	51100	1000	21428469500529028730	2589125855323402688512	2119.20	22.90	32.42	394.47	5	5	100	0.02	149.8672	165.6280	15.7608	157.7476	0x7a914fb53c94B776ecAA1a126716D5295767c61e	1	-887272	887272	0	0	4	5	50	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
396426	-81450	-80850	600	6435214997436939131480	5519772952634168890	13352.69	22.87	5.14	62.51	10	10	100	0.00	0.0003	0.0003	0.0000	0.0003	0x06e08BF99939D5f7B1Bb740994C44714aAe1eD2A	0	0	0	0	0	6	5	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
276161	-82600	-82450	150	47940765923372949481405	6597693295009295888	37332.39	22.84	1.84	22.33	1	1	100	0.00	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	1	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
610581	-82550	-81750	800	13986693813461035167249	4565184098353356905	15644.27	22.80	4.37	53.20	10	10	100	0.00	0.0003	0.0003	0.0000	0.0003	0x06e08BF99939D5f7B1Bb740994C44714aAe1eD2A	0	0	0	0	0	8	7	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
201512	47900	48100	200	67559629461644095636	10397449503342011596404	7888.00	22.73	8.64	105.17	1	1	100	0.07	120.2726	122.7021	2.4295	121.4873	0x3212dfcEb8D1858b872012d23132C3C71fb8E296	1	-887272	887272	0	0	1	0	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
70186	50900	51900	1000	54451211971271818466	6181832659551230354261	5170.47	22.63	13.13	159.75	3	3	100	0.01	162.3485	179.4220	17.0734	170.8853	0x7a914fb53c94B776ecAA1a126716D5295767c61e	1	-887272	887272	0	0	4	5	50	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
227213	-83500	-83450	50	2824150829974732680348	4492989103037760924	9587.00	22.60	07.07	86.04	1	1	100	0.00	0.0002	0.0002	0.0000	0.0002	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
193898	199600	200000	400	17818551097	9247029018268682266	34463.20	22.59	1.97	23.93	2	2	100	0.00	465676649.7231	484680305.0247	19003655.3016	475178477.3739	0x6B827564e08449149e91AF0D7a4cF7F5F0ACB3A0	1	-887272	887272	0	0	2	1	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
643118	202700	203200	500	3586266420	1665880738210982190	6584.85	22.57	10.28	125.13	7	7	100	0.06	634905398.8435	667456026.2063	32550627.3628	651180712.5249	0xd1f7317CdEFe7F702033CA46dBAE418e95e2154b	1	-887272	887272	25	25	2	2	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
247743	-84400	-84350	50	742534428066538834692	3539573035729973760	6765.52	22.56	10.00	121.70	1	1	100	0.00	0.0002	0.0002	0.0000	0.0002	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
88000	53200	54000	800	41874230151539893659	11280319911834163776483	7500.44	22.56	09.02	109.77	5	5	100	0.00	204.3295	221.3466	17.0171	212.8381	0x8De8ED375F3a83bC4288421536626cA5C779Ce8A	1	-887272	887272	0	0	4	3	50	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
230538	-83500	-83450	50	13753037959444188048429	1664008389106814523	10298.08	22.49	6.55	79.72	1	1	100	0.00	0.0002	0.0002	0.0000	0.0002	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
143859	49900	50000	100	50271233160379425007	38768856796038412785	1712.56	22.48	39.38	479.14	1	1	100	0.03	146.8998	148.3761	1.4763	147.6379	0x6B827564e08449149e91AF0D7a4cF7F5F0ACB3A0	1	-887272	887272	0	0	0	0	1000	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
295346	-82050	-81850	200	33153521919535748218880	9211744110627129578	34185.66	22.44	1.97	23.96	1	1	100	0.02	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
616877	269600	270100	500	13578856	6982855960460699876	25465.66	22.44	0.88	10.72	56	43	77	0.01	510497761618.5319	536670199966.4788	26172438347.9470	523583980792.5054	0xc92FC09658fb97cCF59ffd34d404766C3713c828	0	0	0	0	0	0	0	0	0x6b19c48449ce9de4254a883749257be5da660bfb	WBTC/WETH
254450	200700	201100	400	2605724576	558419636334241412	3610.88	22.38	18.60	226.27	13	13	100	0.04	519821773.1736	541035020.1799	21213247.0063	530428396.6768	0xa58573e68F4179F6b1e66c6fcf31a5A77951a6c5	1	-887272	887272	50	50	1	2	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
107259	-81300	-81250	50	6998070905855348703308	1341355875759625078	6130.42	22.38	10.95	133.24	1	1	100	0.01	0.0003	0.0003	0.0000	0.0003	0xb007Bf024e30E9B4E8B53698b2C45399DDc4E356	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
273652	50100	51500	1400	5830442492336552997	1202450425002818380412	845.52	22.35	15.86	192.93	101	101	100	0.15	149.8672	172.3871	22.5199	161.1271	0x75102D8E015a9127bBf7CC33E4E8ED246038d9c2	0	0	0	0	0	0	0	0	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
169781	2	3	1	6899583423	31964041181	38863.62	22.30	0.34	4.19	104	57	55	0.00	1.2002	1.2003	0.0001	1.2003	0x3bEBC025Af01835e711Fc1CBaC81a21fd361e7Bc	1	-887272	887272	0	0	0	0	100	0x9053fe060f412ad5677f934f89e07524343ee8e7	USDC.e/USDT
592342	203400	203900	500	3805464182	2356220198010166455	8046.66	22.28	8.31	101.08	1	1	100	0.01	680938851.4508	715849543.4229	34910691.9721	698394197.4369	0xd1f7317CdEFe7F702033CA46dBAE418e95e2154b	1	-887272	887272	25	25	2	2	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
96069	51800	52600	800	31779215828405019038	5944081620431783417056	4279.17	22.25	15.60	189.77	6	6	100	0.11	177.6368	192.4309	14.7941	185.0338	0xD73d4caC20c25D6e59dE76C9920AC13c3E1b3fDd	0	0	0	0	0	4	3	0	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
270677	-83550	-83400	150	32328410945449837686123	12118028625843364054	38978.84	22.24	1.71	20.82	1	1	100	0.01	0.0002	0.0002	0.0000	0.0002	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	1	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
82231	197100	197200	100	2467683010	2304104595604758228	6615.07	22.18	10.06	122.39	19	18	95	0.00	362673872.5553	366318622.4244	3644749.8691	364496247.4899	0x1CB1B274d14dF952458F0D6d3f761Be3A5b2A2eC	0	0	0	0	0	0	0	0	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
137390	50500	51200	700	15079150433842983468	2338482077287266496602	1770.19	22.14	37.53	456.60	16	16	100	0.06	155.9831	167.2925	11.3095	161.6378	0xa977D683F8930f6c679CDc7dd566cf65B51EEaDf	1	-887272	887272	0	0	3	3	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
371825	-82450	-82200	250	5430524218457177673572	1465344818884268881	5521.23	22.14	12.03	146.36	10	10	100	0.01	0.0003	0.0003	0.0000	0.0003	0xe1B241a6949284E269Ed601F5f854E7Cbe54B1B5	1	-887272	887272	0	0	2	2	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
218245	49800	50000	200	56885697516942196575	8510772233318683745028	6510.02	22.14	0.20	2.43	1213	127	10	8.00	145.4382	148.3761	2.9379	146.9071	0x3212dfcEb8D1858b872012d23132C3C71fb8E296	1	-887272	887272	0	0	1	0	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
299687	50700	50800	100	4068315940092545281	1360759023029507007744	871.71	22.12	76.13	926.25	17	17	100	0.01	159.1340	160.7332	1.5992	159.9336	0xa4dcd05cf67EC169709F3ab845755Bb4E6bDa752	0	0	0	0	0	0	0	0	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
576763	-82900	-81700	1200	14754243793650538139843	4571705587135530204	16063.57	22.11	4.13	50.24	13	13	100	0.02	0.0003	0.0003	0.0000	0.0003	0x06e08BF99939D5f7B1Bb740994C44714aAe1eD2A	0	0	0	0	0	12	11	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
586351	202400	202800	400	1478343461	2497316525129827449	5973.51	22.09	11.10	134.99	2	2	100	0.01	616142032.6842	641285983.5628	25143950.8786	628714008.1235	0xa58573e68F4179F6b1e66c6fcf31a5A77951a6c5	1	-887272	887272	50	50	2	1	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
144999	198800	199000	200	2599177875	1157163043619446425	4682.07	22.09	14.16	172.24	1	1	100	0.00	429875446.8737	438559068.4151	8683621.5414	434217257.6444	0x2e1b0e2Ea176ca81193500726dB4C3874bbE1105	1	-887272	887272	0	0	1	0	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
242560	46600	46900	300	27754930422854761357	4555290750901616162981	3393.81	22.07	19.51	237.36	1	1	100	0.01	105.6115	108.8277	3.2162	107.2196	0xf11829ae7F9DE57d53b6f11c44E8Fc8Deb263330	1	-887272	887272	0	0	1	1	50	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
162686	1	2	1	38515545965	20019034175	58534.58	22.06	0.28	3.44	89	72	82	0.00	1.2001	1.2002	0.0001	1.2002	0x7f0A7c291C8dF42Dc94DB3E3Cb8a8364FF378E37	1	-887272	887272	0	0	0	0	100	0x9053fe060f412ad5677f934f89e07524343ee8e7	USDC.e/USDT
253222	198900	201500	2600	55906185	438600857430828060	845.39	22.04	3.26	39.65	565	565	100	0.04	434195549.8568	563113952.0647	128918402.2079	498654750.9607	0x81389C12df55F38dc77F5e18350d9f4c793ADb82	0	0	0	0	0	13	12	0	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
143232	49600	50100	500	29991780382407823738	5643482614482255400173	4056.70	21.96	16.24	197.60	4	4	100	0.02	142.5584	149.8672	7.3088	146.2128	0x237D833E1bc58042eD541Ef79f1988C43eF0cb94	1	-887272	887272	0	0	2	2	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
299538	50500	51000	500	14155464664703650983	2572920718860039364422	1865.71	21.93	35.27	429.08	14	14	100	0.01	155.9831	163.9801	7.9970	159.9816	0x2e5AfC3B3E4f4f9103596DC5A712A4951D694F3F	1	-887272	887272	0	0	2	2	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
114824	-81200	-81150	50	29784655570090745273885	1576667247760555122	18653.65	21.93	3.53	42.91	1	1	100	0.00	0.0003	0.0003	0.0000	0.0003	0x6B827564e08449149e91AF0D7a4cF7F5F0ACB3A0	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
208430	49500	49700	200	26762871722044944761	115274079688135526677	962.82	21.89	68.20	829.83	23	23	100	0.06	141.1400	143.9911	2.8511	142.5656	0xa977D683F8930f6c679CDc7dd566cf65B51EEaDf	1	-887272	887272	0	0	0	1	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
438036	-82100	-81700	400	22047153479893313474619	7481965866317914066	25174.58	21.84	2.60	31.67	1	1	100	0.03	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	4	3	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
332732	49200	49500	300	16443493561774757794	4073047562386201453860	2752.77	21.72	23.67	287.96	9	9	100	0.01	136.9689	141.1400	4.1711	139.0545	0x882638Bb82B1050759414cD88195399FDa3044B2	1	-887272	887272	0	0	1	1	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
234426	-83600	-83550	50	15287077587289464897536	1246637847743815037	10361.39	21.66	6.27	76.32	1	1	100	0.00	0.0002	0.0002	0.0000	0.0002	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
270945	-83450	-83300	150	38771454833543672035394	10502571024719468376	39492.27	21.63	1.64	19.99	1	1	100	0.01	0.0002	0.0002	0.0000	0.0002	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	1	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
404047	-81150	-80750	400	24142909209823429419998	7371148516191406762	26087.95	21.62	2.49	30.24	3	3	100	0.00	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	4	3	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
340313	-137	-136	1	16935556658196021501352	37952272481397561129271	29487.01	21.57	2.19	26.70	9	9	100	0.00	0.9864	0.9865	0.0001	0.9864	0x5b98F66d31aC95588803C912d9aE6d2637009CDE	1	-887272	887272	0	0	0	0	100	0xde861c8fc9ab78fe00490c5a38813d26e2d09c95	wS/stS
132090	48400	51000	2600	10148064096694832677	2029851047486477276125	1437.60	21.56	11.25	136.87	74	74	100	0.05	126.4388	163.9801	37.5413	145.2094	0x5D4d3FaE4d0282FD8A558b5f42Ba700974cBfd1A	1	-887272	887272	0	0	19	6	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
116804	51500	52500	1000	25632051528634760451	4025712757208382354527	3036.40	21.55	21.30	259.10	12	12	100	0.01	172.3871	190.5163	18.1292	181.4517	0xb05558258d079E389aF967E66A26C186D2994662	0	0	0	0	0	0	0	0	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
119252	-81050	-79850	1200	7705763315932049141283	2824678607981168602	9176.18	21.52	3.52	42.80	32	23	72	0.04	0.0003	0.0003	0.0000	0.0003	0xf5721e107DE340AD4ef604B7FA7b5320F8464254	0	0	0	0	0	12	11	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
284227	-82500	-81500	1000	2593886104882641398150	817620343488394558	2849.07	21.52	7.55	91.91	54	54	100	0.01	0.0003	0.0003	0.0000	0.0003	0x697e490cB4CB3A56Cd97D2d1202f659d11b5C43E	1	-887272	887272	0	0	10	9	300	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
114565	-81250	-81200	50	167395768207925781716	10431374712963225822	18865.36	21.52	3.42	41.64	1	1	100	0.01	0.0003	0.0003	0.0000	0.0003	0x6B827564e08449149e91AF0D7a4cF7F5F0ACB3A0	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
